"","SampleID","Type","CorrectName","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"155","BVRC1","Center","Bellevue","BVR",3,"2020","September","6","9/6/2020",47.604805,-53.762676,"MIFISHU","Salmo salar",1246870,502510,"0.403",502509,"0.403","1.01","Sample",1967,"APC0235 Salmo salar qPCR 03","33.48619461","34.317276","34.32462692",34.04269918,"0.481961108",20.02206,11.677997,11.622442,14.440833,"Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","BVRL1","Left","Bellevue","BVR",2,"2020","September","6","9/6/2020",47.604839,-53.762654,"12Steleo","Salmo salar",965782,347642,"0.36",347637,"0.36","1.03","Sample",4383,"APC0235 Salmo salar qPCR 03","32.59062195","33.33221436","32.85366058",32.92549896,"0.37597924",35.794666,22.125322,30.17953,29.366506,"Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","BVRL1","Left","Bellevue","BVR",2,"2020","September","6","9/6/2020",47.604839,-53.762654,"FISHE","Salmo salar",2711,958,"0.3534",741,"0.2733","1.03","Sample",4383,"APC0235 Salmo salar qPCR 03","32.59062195","33.33221436","32.85366058",32.92549896,"0.37597924",35.794666,22.125322,30.17953,29.366506,"Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","BVRL1","Left","Bellevue","BVR",2,"2020","September","6","9/6/2020",47.604839,-53.762654,"MIFISHU","Salmo salar",774544,248781,"0.3212",248779,"0.3212","1.03","Sample",4383,"APC0235 Salmo salar qPCR 03","32.59062195","33.33221436","32.85366058",32.92549896,"0.37597924",35.794666,22.125322,30.17953,29.366506,"Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","BVRR1","Right","Bellevue","BVR",4,"2020","September","6","9/6/2020",47.604753,-53.762652,"12Steleo","Salmo salar",998133,399598,"0.4003",399593,"0.4003","0.95","Sample",4176,"APC0235 Salmo salar qPCR 03","32.95781708","33.27542877","32.78635406",33.0065333,"0.248150096",28.207752,22.955555,31.526424,27.5632436666667,"Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","BVRR1","Right","Bellevue","BVR",4,"2020","September","6","9/6/2020",47.604753,-53.762652,"FISHE","Salmo salar",3157,1677,"0.5312",1460,"0.4625","0.95","Sample",4176,"APC0235 Salmo salar qPCR 03","32.95781708","33.27542877","32.78635406",33.0065333,"0.248150096",28.207752,22.955555,31.526424,27.5632436666667,"Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","BVRR1","Right","Bellevue","BVR",4,"2020","September","6","9/6/2020",47.604753,-53.762652,"MIFISHU","Salmo salar",1299471,502639,"0.3868",502637,"0.3868","0.95","Sample",4176,"APC0235 Salmo salar qPCR 03","32.95781708","33.27542877","32.78635406",33.0065333,"0.248150096",28.207752,22.955555,31.526424,27.5632436666667,"Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","CAC21-C","Center","Cape Caribou River","CAC",3,"2021","September","1","9/1/2021",53.62217,-60.41501,"12Steleo","Salmo salar",881153,60764,"0.06896",60759,"0.06895","1.01","Sample",2692,"APC0235 Salmo salar qPCR 04","34.10337067","35.61398315","35.63730621",35.11822001,"0.878962676",16.900082,6.6131454,6.518037,10.0104214666667,"Detected","363",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"163","CAC21-C","Center","Cape Caribou River","CAC",3,"2021","September","1","9/1/2021",53.62217,-60.41501,"FISHE","Salmo salar",1662,284,"0.1709",67,"0.04031","1.01","Sample",2692,"APC0235 Salmo salar qPCR 04","34.10337067","35.61398315","35.63730621",35.11822001,"0.878962676",16.900082,6.6131454,6.518037,10.0104214666667,"Detected","363",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"164","CAC21-C","Center","Cape Caribou River","CAC",3,"2021","September","1","9/1/2021",53.62217,-60.41501,"MIFISHU","Salmo salar",1784048,94356,"0.05289",94353,"0.05289","1.01","Sample",2692,"APC0235 Salmo salar qPCR 04","34.10337067","35.61398315","35.63730621",35.11822001,"0.878962676",16.900082,6.6131454,6.518037,10.0104214666667,"Detected","363",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"165","CAC21-L","Left","Cape Caribou River","CAC",4,"2021","September","1","9/1/2021",53.62217,-60.41501,"12Steleo","Salmo salar",240985,1,"4.15e-06",0,"0","1.01","Sample",1430,"APC0235 Salmo salar qPCR 04","35.96746445","37.67069626","37.3715744",37.00324504,"0.909395152",5.309555,1.8433987,2.21976,3.1242379,"Suspected","364",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"166","CAC21-L","Left","Cape Caribou River","CAC",4,"2021","September","1","9/1/2021",53.62217,-60.41501,"FISHE","Salmo salar",2874,119,"0.04141",0,"0","1.01","Sample",1430,"APC0235 Salmo salar qPCR 04","35.96746445","37.67069626","37.3715744",37.00324504,"0.909395152",5.309555,1.8433987,2.21976,3.1242379,"Suspected","364",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"167","CAC21-L","Left","Cape Caribou River","CAC",4,"2021","September","1","9/1/2021",53.62217,-60.41501,"MIFISHU","Salmo salar",1164364,391397,"0.3361",391395,"0.3361","1.01","Sample",1430,"APC0235 Salmo salar qPCR 04","35.96746445","37.67069626","37.3715744",37.00324504,"0.909395152",5.309555,1.8433987,2.21976,3.1242379,"Suspected","364",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"168","CAC21-R","Right","Cape Caribou River","CAC",2,"2021","September","1","9/1/2021",53.62244,-60.41548,"12Steleo","Salmo salar",1107283,141640,"0.1279",141635,"0.1279","1.01","Sample",3046,"APC0235 Salmo salar qPCR 04","35.163311","34.27976227","35.28714371",34.91007233,"0.549364826",8.7493305,15.14635,8.101613,10.6657645,"Detected","362",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"169","CAC21-R","Right","Cape Caribou River","CAC",2,"2021","September","1","9/1/2021",53.62244,-60.41548,"FISHE","Salmo salar",1695,247,"0.1457",30,"0.0177","1.01","Sample",3046,"APC0235 Salmo salar qPCR 04","35.163311","34.27976227","35.28714371",34.91007233,"0.549364826",8.7493305,15.14635,8.101613,10.6657645,"Detected","362",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"170","CAC21-R","Right","Cape Caribou River","CAC",2,"2021","September","1","9/1/2021",53.62244,-60.41548,"MIFISHU","Salmo salar",1100214,98978,"0.08996",98976,"0.08996","1.01","Sample",3046,"APC0235 Salmo salar qPCR 04","35.163311","34.27976227","35.28714371",34.91007233,"0.549364826",8.7493305,15.14635,8.101613,10.6657645,"Detected","362",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"171","CARC","Center","Cat Arms River","CAR",3,"2020","September","9","9/9/2020",50.12756,-56.753499,"12Steleo","Salmo salar",1371895,6,"4.374e-06",0,"0","1","Sample",2673,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,25.7,0.5,0.6,14.9,768.7,NA,"107.2",10.8,14.1,77.9,NA,253.1,NA,NA,NA,NA,"Y",NA,NA,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.4,0.7,0.3,0.1,1,0.9,0.3,0.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","CARC","Center","Cat Arms River","CAR",3,"2020","September","9","9/9/2020",50.12756,-56.753499,"MIFISHU","Salmo salar",1,1,"1",0,"0","1","Sample",2673,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,25.7,0.5,0.6,14.9,768.7,NA,"107.2",10.8,14.1,77.9,NA,253.1,NA,NA,NA,NA,"Y",NA,NA,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.4,0.7,0.3,0.1,1,0.9,0.3,0.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","CARL","Left","Cat Arms River","CAR",4,"2020","September","9","9/9/2020",50.127482,-56.753537,"12Steleo","Salmo salar",918625,1,"1.089e-06",0,"0","0.9","Sample",2424,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,25.7,0.5,0.6,14.9,768.7,NA,"107.2",10.8,14.1,77.9,NA,253.1,NA,NA,NA,NA,"Y",NA,NA,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.4,0.7,0.3,0.1,1,0.9,0.3,0.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","CARR","Right","Cat Arms River","CAR",2,"2020","September","9","9/9/2020",50.127586,-56.753518,"12Steleo","Salmo salar",15,5,"0.3333",0,"0","1.01","Sample",1866,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,25.7,0.5,0.6,14.9,768.7,NA,"107.2",10.8,14.1,77.9,NA,253.1,NA,NA,NA,NA,"Y",NA,NA,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.4,0.7,0.3,0.1,1,0.9,0.3,0.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","CBBC","Center","Chaleur Bay Brook","CBB",3,"2020","August","24","8/24/2020",47.654035,-56.774147,"12Steleo","Salmo salar",1722143,3,"1.742e-06",0,"0","0.96","Sample",1337,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","CBBC","Center","Chaleur Bay Brook","CBB",3,"2020","August","24","8/24/2020",47.654035,-56.774147,"FISHE","Salmo salar",14603,0,"0",0,"0","0.96","Sample",1337,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","CBBC","Center","Chaleur Bay Brook","CBB",3,"2020","August","24","8/24/2020",47.654035,-56.774147,"MIFISHU","Salmo salar",1742619,3,"1.722e-06",2,"1.148e-06","0.96","Sample",1337,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","CBBL","Left","Chaleur Bay Brook","CBB",2,"2020","August","24","8/24/2020",47.654034,-56.774156,"12Steleo","Salmo salar",1552859,1,"6.44e-07",0,"0","0.99","Sample",551,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","CBBL","Left","Chaleur Bay Brook","CBB",2,"2020","August","24","8/24/2020",47.654034,-56.774156,"FISHE","Salmo salar",4762,0,"0",0,"0","0.99","Sample",551,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","CBBL","Left","Chaleur Bay Brook","CBB",2,"2020","August","24","8/24/2020",47.654034,-56.774156,"MIFISHU","Salmo salar",1178221,3,"2.546e-06",2,"1.697e-06","0.99","Sample",551,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","CBBR","Right","Chaleur Bay Brook","CBB",4,"2020","August","24","8/24/2020",47.654071,-56.774132,"12Steleo","Salmo salar",2152355,1,"4.646e-07",0,"0","0.99","Sample",1086,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","CBBR","Right","Chaleur Bay Brook","CBB",4,"2020","August","24","8/24/2020",47.654071,-56.774132,"FISHE","Salmo salar",10699,0,"0",0,"0","0.99","Sample",1086,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","CBBR","Right","Chaleur Bay Brook","CBB",4,"2020","August","24","8/24/2020",47.654071,-56.774132,"MIFISHU","Salmo salar",2197719,4,"1.82e-06",2,"9.1e-07","0.99","Sample",1086,"APC0235 Salmo salar qPCR 02","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","CBCC1","Center","Come By Chance River","CBC",3,"2020","September","8","9/8/2020",47.85422,-53.982432,"12Steleo","Salmo salar",974781,175518,"0.1801",175513,"0.1801","0.94","Sample",7260,"APC0235 Salmo salar qPCR 03","32.98356628","33.64048004","33.41424561",33.34609731,"0.333717041",27.740492,18.11515,20.978718,22.27812,"Detected",NA,NA,NA,NA,NA,NA,NA,35,0.2,0.4,20.3,769.9,NA,"81.9",7.4,48.6,1.9,NA,153.7,NA,NA,NA,NA,"Y",NA,NA,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.2,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA
"185","CBCC1","Center","Come By Chance River","CBC",3,"2020","September","8","9/8/2020",47.85422,-53.982432,"FISHE","Salmo salar",571,116,"0.2032",0,"0","0.94","Sample",7260,"APC0235 Salmo salar qPCR 03","32.98356628","33.64048004","33.41424561",33.34609731,"0.333717041",27.740492,18.11515,20.978718,22.27812,"Detected",NA,NA,NA,NA,NA,NA,NA,35,0.2,0.4,20.3,769.9,NA,"81.9",7.4,48.6,1.9,NA,153.7,NA,NA,NA,NA,"Y",NA,NA,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.2,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA
