"","SampleID","Type","Name","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"146","BRBC","Center","Broadcove Brook","BRB",3,"2020","September","6","9/6/2020",47.840301,-53.098675,"MIFISHU","Oncorhynchus gorbuscha",778131,0,"0",0,"0","1.04","Sample",1342,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,12.7,0.1,0.6,18.9,765.2,NA,"85",7.8,19.5,10,NA,171.4,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.6,0.2,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","BRBL","Left","Broadcove Brook","BRB",2,"2020","September","6","9/6/2020",47.840284,-53.098669,"12Steleo","Oncorhynchus gorbuscha",122151,0,"0",0,"0","1.03","Sample",1481,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,12.7,0.1,0.6,18.9,765.2,NA,"85",7.8,19.5,10,NA,171.4,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.6,0.2,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","BRBL","Left","Broadcove Brook","BRB",2,"2020","September","6","9/6/2020",47.840284,-53.098669,"FISHE","Oncorhynchus gorbuscha",3452,0,"0",0,"0","1.03","Sample",1481,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,12.7,0.1,0.6,18.9,765.2,NA,"85",7.8,19.5,10,NA,171.4,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.6,0.2,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","BRBL","Left","Broadcove Brook","BRB",2,"2020","September","6","9/6/2020",47.840284,-53.098669,"MIFISHU","Oncorhynchus gorbuscha",293772,0,"0",0,"0","1.03","Sample",1481,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,12.7,0.1,0.6,18.9,765.2,NA,"85",7.8,19.5,10,NA,171.4,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.6,0.2,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","BRBR","Right","Broadcove Brook","BRB",4,"2020","September","6","9/6/2020",47.840372,-53.09867,"12Steleo","Oncorhynchus gorbuscha",672883,0,"0",0,"0","0.96","Sample",1037,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,12.7,0.1,0.6,18.9,765.2,NA,"85",7.8,19.5,10,NA,171.4,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.6,0.2,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","BRBR","Right","Broadcove Brook","BRB",4,"2020","September","6","9/6/2020",47.840372,-53.09867,"FISHE","Oncorhynchus gorbuscha",3403,0,"0",0,"0","0.96","Sample",1037,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,12.7,0.1,0.6,18.9,765.2,NA,"85",7.8,19.5,10,NA,171.4,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.6,0.2,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","BRBR","Right","Broadcove Brook","BRB",4,"2020","September","6","9/6/2020",47.840372,-53.09867,"MIFISHU","Oncorhynchus gorbuscha",936750,0,"0",0,"0","0.96","Sample",1037,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,12.7,0.1,0.6,18.9,765.2,NA,"85",7.8,19.5,10,NA,171.4,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.6,0.2,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","BVRC1","Center","Bellevue","BVR",3,"2020","September","6","9/6/2020",47.604805,-53.762676,"12Steleo","Oncorhynchus gorbuscha",1363665,0,"0",0,"0","1.01","Sample",1967,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","BVRC1","Center","Bellevue","BVR",3,"2020","September","6","9/6/2020",47.604805,-53.762676,"FISHE","Oncorhynchus gorbuscha",5728,0,"0",0,"0","1.01","Sample",1967,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","BVRC1","Center","Bellevue","BVR",3,"2020","September","6","9/6/2020",47.604805,-53.762676,"MIFISHU","Oncorhynchus gorbuscha",1246870,0,"0",0,"0","1.01","Sample",1967,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","BVRL1","Left","Bellevue","BVR",2,"2020","September","6","9/6/2020",47.604839,-53.762654,"12Steleo","Oncorhynchus gorbuscha",965782,0,"0",0,"0","1.03","Sample",4383,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","BVRL1","Left","Bellevue","BVR",2,"2020","September","6","9/6/2020",47.604839,-53.762654,"FISHE","Oncorhynchus gorbuscha",2711,0,"0",0,"0","1.03","Sample",4383,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","BVRL1","Left","Bellevue","BVR",2,"2020","September","6","9/6/2020",47.604839,-53.762654,"MIFISHU","Oncorhynchus gorbuscha",774544,0,"0",0,"0","1.03","Sample",4383,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","BVRR1","Right","Bellevue","BVR",4,"2020","September","6","9/6/2020",47.604753,-53.762652,"12Steleo","Oncorhynchus gorbuscha",998133,0,"0",0,"0","0.95","Sample",4176,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","BVRR1","Right","Bellevue","BVR",4,"2020","September","6","9/6/2020",47.604753,-53.762652,"FISHE","Oncorhynchus gorbuscha",3157,0,"0",0,"0","0.95","Sample",4176,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","BVRR1","Right","Bellevue","BVR",4,"2020","September","6","9/6/2020",47.604753,-53.762652,"MIFISHU","Oncorhynchus gorbuscha",1299471,0,"0",0,"0","0.95","Sample",4176,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.4,0.3,0.7,19.8,766.3,NA,"79.5",7.2,24.8,41.6,NA,194.5,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.4,0.5,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,1.4,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","CAC21-C","Center","Cape Caribou River","CAC",3,"2021","September","1","9/1/2021",53.62217,-60.41501,"12Steleo","Oncorhynchus gorbuscha",881153,0,"0",0,"0","1.01","Sample",2692,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","363",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"163","CAC21-C","Center","Cape Caribou River","CAC",3,"2021","September","1","9/1/2021",53.62217,-60.41501,"FISHE","Oncorhynchus gorbuscha",1662,0,"0",0,"0","1.01","Sample",2692,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","363",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"164","CAC21-C","Center","Cape Caribou River","CAC",3,"2021","September","1","9/1/2021",53.62217,-60.41501,"MIFISHU","Oncorhynchus gorbuscha",1784048,0,"0",0,"0","1.01","Sample",2692,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","363",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"165","CAC21-L","Left","Cape Caribou River","CAC",4,"2021","September","1","9/1/2021",53.62217,-60.41501,"12Steleo","Oncorhynchus gorbuscha",240985,0,"0",0,"0","1.01","Sample",1430,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","364",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"166","CAC21-L","Left","Cape Caribou River","CAC",4,"2021","September","1","9/1/2021",53.62217,-60.41501,"FISHE","Oncorhynchus gorbuscha",2874,0,"0",0,"0","1.01","Sample",1430,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","364",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"167","CAC21-L","Left","Cape Caribou River","CAC",4,"2021","September","1","9/1/2021",53.62217,-60.41501,"MIFISHU","Oncorhynchus gorbuscha",1164364,0,"0",0,"0","1.01","Sample",1430,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","364",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"168","CAC21-R","Right","Cape Caribou River","CAC",2,"2021","September","1","9/1/2021",53.62244,-60.41548,"12Steleo","Oncorhynchus gorbuscha",1107283,0,"0",0,"0","1.01","Sample",3046,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","362",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"169","CAC21-R","Right","Cape Caribou River","CAC",2,"2021","September","1","9/1/2021",53.62244,-60.41548,"FISHE","Oncorhynchus gorbuscha",1695,0,"0",0,"0","1.01","Sample",3046,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","362",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"170","CAC21-R","Right","Cape Caribou River","CAC",2,"2021","September","1","9/1/2021",53.62244,-60.41548,"MIFISHU","Oncorhynchus gorbuscha",1100214,0,"0",0,"0","1.01","Sample",3046,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","362",NA,NA,NA,NA,NA,NA,68.8,0.5,0.5,13.5,NA,101,"110.6",11.6,13.8,19.3,6.6,169.4,NA,NA,NA,NA,"N",NA,"3 channels: channel 1 - depth/flow 1-5 (too fast to finish), channel 2 - depth/flow 6,7, channel 3 - depth/flow 8-12 (too fast and deep to finish)",0.2,0.4,0.4,0.7,0.9,0.3,0.3,0.2,0.4,0.3,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.6,0.6,0.7,0.8,0.3,0.3,0.6,0.5,0.5,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"171","CARC","Center","Cat Arms River","CAR",3,"2020","September","9","9/9/2020",50.12756,-56.753499,"12Steleo","Oncorhynchus gorbuscha",1371895,0,"0",0,"0","1","Sample",2673,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,25.7,0.5,0.6,14.9,768.7,NA,"107.2",10.8,14.1,77.9,NA,253.1,NA,NA,NA,NA,"Y",NA,NA,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.4,0.7,0.3,0.1,1,0.9,0.3,0.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","CARC","Center","Cat Arms River","CAR",3,"2020","September","9","9/9/2020",50.12756,-56.753499,"MIFISHU","Oncorhynchus gorbuscha",1,0,"0",0,"0","1","Sample",2673,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,25.7,0.5,0.6,14.9,768.7,NA,"107.2",10.8,14.1,77.9,NA,253.1,NA,NA,NA,NA,"Y",NA,NA,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.4,0.7,0.3,0.1,1,0.9,0.3,0.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","CARL","Left","Cat Arms River","CAR",4,"2020","September","9","9/9/2020",50.127482,-56.753537,"12Steleo","Oncorhynchus gorbuscha",918625,0,"0",0,"0","0.9","Sample",2424,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,25.7,0.5,0.6,14.9,768.7,NA,"107.2",10.8,14.1,77.9,NA,253.1,NA,NA,NA,NA,"Y",NA,NA,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.4,0.7,0.3,0.1,1,0.9,0.3,0.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","CARR","Right","Cat Arms River","CAR",2,"2020","September","9","9/9/2020",50.127586,-56.753518,"12Steleo","Oncorhynchus gorbuscha",15,0,"0",0,"0","1.01","Sample",1866,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,25.7,0.5,0.6,14.9,768.7,NA,"107.2",10.8,14.1,77.9,NA,253.1,NA,NA,NA,NA,"Y",NA,NA,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.4,0.7,0.3,0.1,1,0.9,0.3,0.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","CBBC","Center","Chaleur Bay Brook","CBB",3,"2020","August","24","8/24/2020",47.654035,-56.774147,"12Steleo","Oncorhynchus gorbuscha",1722143,0,"0",0,"0","0.96","Sample",1337,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","CBBC","Center","Chaleur Bay Brook","CBB",3,"2020","August","24","8/24/2020",47.654035,-56.774147,"FISHE","Oncorhynchus gorbuscha",14603,0,"0",0,"0","0.96","Sample",1337,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","CBBC","Center","Chaleur Bay Brook","CBB",3,"2020","August","24","8/24/2020",47.654035,-56.774147,"MIFISHU","Oncorhynchus gorbuscha",1742619,0,"0",0,"0","0.96","Sample",1337,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,10.2,0.1,0.3,18.8,757.2,NA,"82.6",7.7,10.9,34.6,NA,247.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.2,0.9,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
